"仕入先ｺｰﾄﾞ","仕入先名１","仕入先名２","仕入先名略称","仕入先名索引","郵便番号","住所１","住所２","住所３","カスタマバーコード","電話番号","ＦＡＸ番号","支払先ｺｰﾄﾞ","支払先名","支払先区分名","担当者ｺｰﾄﾞ","担当者名","締日１","締日２","締日３","支払日１","支払日２","支払日３","支払ｻｲｸﾙ１","支払ｻｲｸﾙ名１","支払ｻｲｸﾙ２","支払ｻｲｸﾙ名２","支払ｻｲｸﾙ３","支払ｻｲｸﾙ名３","支払条件１","支払条件名１","支払条件２","支払条件名２","支払条件３","支払条件名３","金額処理区分名","消費税免税区分名","仕入単価設定区分名","消費税計算区分名","消費税計算単位","消費税分解区分名","支払明細書出力ﾀｲﾌﾟ名","支払明細書出力形式名","仕入先台帳出力形式名","支払消費税算出単位名","期首買掛残高","前回支払残高","相殺得意先ｺｰﾄﾞ","相殺得意先名","日付印字区分名","相手先担当者名","ﾏｽﾀｰ検索表示区分名","注文書出力区分名","個別設定入力行数"
"200166","株式会社　オーパーツ","","㈱オーパーツ","ｵｰﾊﾟｰﾂ","101-0032","東京都千代田区","岩本町3-9-17","スリーセブンビル　3F","10100323-9-17-3","03-5823-3551","03-5823-3553","200166","㈱オーパーツ","通常","000011","三島和晃",20,0,0,21,0,0,2,"2ヶ月後",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"000000","","西暦","","表示","出力対象",0
"200168","株式会社　オリエンタルトレイド","","㈱ｵﾘｴﾝﾀﾙﾄﾚｲﾄﾞ","ｵﾘｴﾝﾀﾙ","178-0062","東京都練馬区","大泉町3-4-23","","17800623-4-23","03-3867-8601","03-3867-8605","200168","㈱ｵﾘｴﾝﾀﾙﾄﾚｲﾄﾞ","通常","000008","河田哲哉",20,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"000000","","西暦","","表示","出力対象",0
"200171","バンガード　有限会社","","ﾊﾞﾝｶﾞｰﾄﾞ㈲","ﾊﾞﾝｶﾞｰ","270-2254","千葉県松戸市","河原塚237-4","ラルゴ八柱1F","2702254237-4-1","047-383-1401","047-383-1402","200171","ﾊﾞﾝｶﾞｰﾄﾞ㈲","通常","000008","河田哲哉",20,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"200171","バンガード㈲","西暦","","表示","出力対象",0
"200180","株式会社エルシオントレーディング","","㈱ｴﾙｼｵﾝﾄﾚｰﾃﾞｨﾝｸﾞ","ｴﾙｼｵﾝﾄ","106-0046","東京都港区","元麻布3-10-9","","10600463-10-9","03-5474-8871","03-3408-5527","200180","㈱ｴﾙｼｵﾝﾄﾚｰﾃﾞｨﾝｸﾞ","通常","000008","河田哲哉",30,0,0,30,0,0,2,"2ヶ月後",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"200180","㈱ｴﾙｼｵﾝﾄﾚｰﾃﾞｨﾝｸﾞ","西暦","","表示","出力対象",0
"200186","株式会社　ケイメイト","","㈱ケイメイト","ｹｲﾒｲﾄ","108-0014","東京都港区","芝5-32-9","","10800145-32-9","03-3798-3777","03-3798-3762","200186","㈱ケイメイト","通常","000008","河田哲哉",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"000000","","西暦","","表示","出力対象",0
"200189","株式会社　シラカワ","","㈱シラカワ","ｼﾗｶﾜ","311-4164","茨城県水戸市","谷津町1-30","","31141641-30","029-257-1877","029-257-1875","200189","㈱シラカワ","通常","000008","河田哲哉",20,0,0,20,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"000000","","西暦","","表示","出力対象",0
"200190","株式会社　オザキ","","㈱オザキ","ｵｻﾞｷ","460-0011","愛知県名古屋市中区","大須3-5-24","","46000113-5-24","052-241-5291","052-241-6207","200190","㈱オザキ","通常","000008","河田哲哉",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"000000","","西暦","","表示","出力対象",0
"200194","株式会社　ｱｯｷｰｲﾝﾀｰﾅｼｮﾅﾙ","","㈱ｱｯｷｰｲﾝﾀｰﾅｼｮﾅﾙ","ｱｯｷｰｲﾝ","101-0021","東京都千代田区","外神田4-4-2","外神田第１ビル　8階","10100214-4-2-1-8","03-5207-7230","03-5207-7231","200194","㈱ｱｯｷｰｲﾝﾀｰﾅｼｮﾅﾙ","通常","000019","松宮広宜",30,0,0,20,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"000000","","西暦","","表示","出力対象",0
"200195","株式会社　サンメイト","","㈱サンメイト","ｻﾝﾒｲﾄ","454-0911","愛知県名古屋市中川区","高畑4-55","","45409114-55","052-364-5488","052-353-0209","200195","㈱サンメイト","通常","000008","河田哲哉",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"000000","","西暦","","表示","出力対象",0
"200196","有限会社　GTO","","㈲GTO","ｼﾞｰﾃｨｰ","175-0092","東京都板橋区","赤塚2-36-20-402","","17500922-36-20-402","03-5904-5401","03-5904-5402","200196","㈲GTO","通常","000011","三島和晃",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"000000","","西暦","","表示","出力対象",0
"200210","株式会社　三福","","㈱三福","ﾐﾌｸ","540-0003","大阪府大阪市中央区","森ノ宮中央1-18-19","伊藤ビル402","54000031-18-19-402","06-6949-1571","06-6949-1572","200210","㈱三福","通常","000015","石井伸洋",20,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",85944,95188,"000000","","西暦","","表示","出力対象",0
"200216","株式会社　ｱﾊﾞﾝｾｺｰﾎﾟﾚｰｼｮﾝ","","㈱ｱﾊﾞﾝｾｺｰﾎﾟﾚｰｼｮﾝ","ｱﾊﾞﾝｾｺ","101-0064","東京都千代田区","猿楽町2-1-1","桐山ビル3F","10100642-1-1-3","03-5280-7678","03-3295-4353","200216","㈱ｱﾊﾞﾝｾｺｰﾎﾟﾚｰｼｮﾝ","通常","000008","河田哲哉",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"000000","","西暦","","表示","出力対象",0
"200239","有限会社　ポールポジション","","㈲ポールポジション","ﾎﾟｰﾙﾎﾟ","550-0014","大阪府大阪市西区","北堀江1-6-20","アバニテ四ツ箸302号","55000141-6-20-302","06-6539-7651","06-6539-7652","200239","㈲ポールポジション","通常","000015","石井伸洋",20,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",73305,265242,"000000","","西暦","","表示","出力対象",0
"200242","株式会社　トキテック","","㈱トキテック","ﾄｷﾃｯｸ","169-0075","東京都新宿区","高田馬場1-33-13","千年ビル702号室","16900751-33-13-702","03-5155-6780","03-3205-2256","200242","㈱トキテック","通常","000008","河田哲哉",30,0,0,5,0,0,2,"2ヶ月後",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"000000","","西暦","","表示","出力対象",0
"200244","株式会社　マルマツ","","㈱マルマツ","ﾏﾙﾏﾂ","069-0833","北海道江別市","文京台43-10","","069083343-10","011-386-1610","011-386-1533","200244","㈱マルマツ","通常","000008","河田哲哉",30,0,0,15,0,0,2,"2ヶ月後",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"000000","","西暦","","表示","出力対象",0
"200251","時計のつのだ","","時計のつのだ","ﾂﾉﾀﾞ","103-0013","東京都中央区","日本橋人形町2-7-2","","10300132-7-2","03-5623-2737","03-5623-2737","200251","時計のつのだ","通常","000008","河田哲哉",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"000000","","西暦","","表示","出力対象",0
"200263","瑞穂商事　株式会社","","瑞穂商事㈱","ﾐｽﾞﾎｼｮ","460-0008","愛知県名古屋市中区","栄3-25-43","瑞穂ビル","46000083-25-43","052-262-6056","052-261-1179","200263","瑞穂商事㈱","通常","000008","河田哲哉",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"000000","","西暦","","表示","出力対象",0
"200275","株式会社　タケフジ","","㈱タケフジ","ﾀｹﾌｼﾞ","110-0016","東京都台東区","台東4-31-8","","11000164-31-8","03-3832-5788","03-3832-4633","200275","㈱タケフジ","通常","000015","石井伸洋",20,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",66420,305488,"000000","","西暦","","表示","出力対象",0
"200277","株式会社　トキマ企画開発部","","㈱トキマ企画開発部","ﾄｷﾏｷｶｸ","110-0015","東京都台東区","東上野1-11-7","","11000151-11-7","03-5807-3131","03-5807-3133","200277","㈱トキマ企画開発部","通常","000008","河田哲哉",20,0,0,5,0,0,2,"2ヶ月後",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"000000","","西暦","","表示","出力対象",0
"200280","株式会社　ｼﾞｬﾊﾟﾝﾒｰﾙｻｰﾋﾞｽ","","㈱ｼﾞｬﾊﾟﾝﾒｰﾙｻｰﾋﾞｽ","ｼﾞｬﾊﾟﾝ","150-0002","東京都渋谷区","渋谷1-1-10","ニューハイツ青山　4F","15000021-1-10-4","03-5464-2621","03-5464-3765","200280","㈱ｼﾞｬﾊﾟﾝﾒｰﾙｻｰﾋﾞｽ","通常","000008","河田哲哉",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",14904,12852,"000000","","西暦","","表示","出力対象",0
"200283","株式会社　ドウシシャ","","㈱ドウシシャ","ﾄﾞｳｼｼｬ","542-0083","大阪府大阪市中央区","東心斎橋1-5-5","","54200831-5-5","06-6121-5888","06-6121-5920","200283","㈱ドウシシャ","通常","000015","石井伸洋",20,0,0,10,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"000000","","西暦","","表示","出力対象",0
"200291","株式会社　マイウォッチ","","㈱マイウォッチ","ﾏｲｳｫｯﾁ","153-0044","東京都目黒区","大橋2-12-19","パレスKY301号","15300442-12-19-301","03-5465-2690","03-5465-2691","200291","㈱マイウォッチ","通常","000008","河田哲哉",20,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"000000","","西暦","","表示","出力対象",0
"200299","有限会社　ネクストアイ","","㈲ネクストアイ","ﾈｸｽﾄｱｲ","182-0026","東京都調布市","小島町1-11-6","エンケ301号","18200261-11-6-301","042-499-1011","042-499-1012","200299","㈲ネクストアイ","通常","000015","石井伸洋",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"000000","","西暦","","表示","出力対象",0
"200301","株式会社　三喜","","㈱三喜","ｻﾝｷ","111-0053","東京都台東区","浅草橋1-9-16","日東ビル4F","11100531-9-16-4","03-5820-8661","","200301","㈱三喜","通常","000008","河田哲哉",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"000000","","西暦","","表示","出力対象",0
"200303","株式会社　ウインズ","","㈱ウインズ","ｳｲﾝｽﾞ","532-0003","大阪府大阪市淀川区","宮原2-1-39","ウインズビル","53200032-1-39","06-6397-4618","06-6397-4104","200303","㈱ウインズ","通常","000008","河田哲哉",20,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"000000","","西暦","","表示","出力対象",0
"200308","有限会社サイプレストレーディング","","㈲ｻｲﾌﾟﾚｽﾄﾚｰﾃﾞｨﾝｸﾞ","ｻｲﾌﾟﾚｽ","550-0004","大阪府大阪市西区","靱本町1-15-14","西井ビル　7F","55000041-15-14-7","06-6459-4140","06-6459-4144","200308","㈲ｻｲﾌﾟﾚｽﾄﾚｰﾃﾞｨﾝｸﾞ","通常","000011","三島和晃",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"000000","","西暦","","表示","出力対象",0
"200313","株式会社　ヤスダ","","㈱ヤスダ","ﾔｽﾀﾞ","577-0802","大阪府東大阪市","小阪本町2-5-23","","57708022-5-23","06-6722-5571","06-6722-5575","200313","㈱ヤスダ","通常","000011","三島和晃",20,0,0,20,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",1237801,36724,"000000","","西暦","","表示","出力対象",0
"200314","株式会社　コア","","㈱コア","ｺｱ","114-0012","東京都北区","田端新町1-13-5-103","","11400121-13-5-103","03-3810-3021","03-6809-6430","200314","㈱コア","通常","000008","河田哲哉",20,0,0,10,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"000000","","西暦","","表示","出力対象",0
"200316","リコーエレメックスエーティー","株式会社","ﾘｺｰｴﾚﾒｯｸｽｴｰﾃｨｰ","ﾘｺｰｴﾚﾒ","464-0075","愛知県名古屋市千種区","内山2-14-29","","46400752-14-29","052-734-0301","","200316","ﾘｺｰｴﾚﾒｯｸｽｴｰﾃｨｰ","通常","000015","石井伸洋",30,0,0,20,0,0,2,"2ヶ月後",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"000000","","西暦","","表示","出力対象",0
"200334","ＹＫＭプランニング","","ＹＫＭプランニング","ﾜｲｹｰｴﾑ","544-0005","大阪府大阪市生野区","中川2-6-10","","54400052-6-10","06-6756-8878","06-6751-5255","200334","ＹＫＭプランニング","通常","000018","上野良平",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",295988,213497,"000000","","西暦","","表示","出力対象",0
"200345","リズム開発　株式会社","","リズム開発㈱","ﾘｽﾞﾑｶｲ","3309551","埼玉県さいたま市大宮区北袋町","1丁目299番地12","","33008351-299-12","048-643-7781","048-643-8281","200345","リズム開発㈱","通常","000008","河田哲哉",30,0,0,30,0,0,2,"2ヶ月後",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"000000","","西暦","","表示","出力対象",0
"200386","ワンダークエスト　株式会社","","ワンダークエスト㈱","ﾜﾝﾀﾞｰｸｴｽﾄ","530-0003","大阪府大阪市北区","堂島1-5-17","堂島グランドビル　7F","53000031-5-17-7","06-4797-2511","06-4797-2512","200386","ワンダークエスト㈱","通常","000011","三島和晃",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",-25660,-25660,"000000","","西暦","","表示","出力対象",0
"200394","株式会社　ＹＳ","","㈱ＹＳ","ﾜｲｽﾞ","114-0002","東京都北区","王子1-28-10","","11400021-28-10","03-5902-3002","03-5390-6088","200394","㈱ＹＳ","通常","000015","石井伸洋",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"000000","","西暦","","表示","出力対象",0
"200400","株式会社　オザワトレーディング","","㈱ｵｻﾞﾜﾄﾚｰﾃﾞｨﾝｸﾞ","ｵｻﾞﾜﾄﾚ","501-0472","岐阜県本巣市","下福島484","","5010472484","058-260-8903","058-260-8904","200400","㈱ｵｻﾞﾜﾄﾚｰﾃﾞｨﾝｸﾞ","通常","000011","三島和晃",20,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"000000","","西暦","","表示","出力対象",0
"200401","株式会社　グレイス","","㈱グレイス","ｸﾞﾚｲｽ","158-0098","東京都世田谷区","上用賀5-2-12","シンコービル2F","15800985-2-12-2","03-6431-0326","03-6431-0327","200401","㈱グレイス","通常","000008","河田哲哉",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"000000","","西暦","","表示","出力対象",0
"200403","株式会社　ｴｽ･ｹｲ･ｲﾝﾀｰﾅｼｮﾅﾙ","","㈱ｴｽ･ｹｲ･ｲﾝﾀｰ","ｴｽｹｲｲﾝﾀｰ","556-0006","大阪府大阪市浪速区","日本橋東1-1-5","SK BUILDING 2階","55600061-1-5-2","06-6645-5858","06-6645-5857","200403","㈱ｴｽ･ｹｲ･ｲﾝﾀｰ","通常","000015","石井伸洋",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"000000","","西暦","","表示","出力対象",0
"200414","株式会社　パンデミック","","㈱パンデミック","ﾊﾟﾝﾃﾞﾐ","151-0063","東京都渋谷区","富ケ谷1-45-13","","15100631-45-13","03-6407-2363","03-6407-2375","200414","㈱パンデミック","通常","000011","三島和晃",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"000000","","西暦","","表示","出力対象",0
"200420","BEIJING BLOSSOM INTERNATIONAL","TRADE CO.,LTD","BEIJING BLOSSOM INTE","ﾍﾞｲｼﾞﾝ","100024","No.3129 Dongxu Garden No.18","Shuangziao East Road Chaoyang","District BEIJING,CHINA","","8610-85370325","8610-85372401","200420","BEIJING BLOSSOM INTE","通常","000008","河田哲哉",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","免税「税抜扱い」","","",0,"","明細転記","","","",0,0,"000000","","西暦","","表示","出力対象",0
"200422","株式会社　ゆうわ","","㈱ゆうわ","ﾕｳﾜ","110-0015","東京都台東区","東上野1-7-9-2F","","11000151-7-9-2","03-5846-5216","03-5846-5217","200422","㈱ゆうわ","通常","000008","河田哲哉",30,0,0,30,0,0,2,"2ヶ月後",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"000000","","西暦","","表示","出力対象",0
"200441","株式会社　渋谷フェイス","","㈱渋谷フェイス","ｼﾌﾞﾔﾌｪ","150-0031","東京都渋谷区","桜丘町4-22","日本発明振興会館4F","15000314-22-4","03-5784-0918","03-5784-0919","200441","㈱渋谷フェイス","通常","000011","三島和晃",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"000000","","西暦","","表示","出力対象",0
"200445","株式会社　オークウッド","","㈱オークウッド","ｵｰｸｳｯﾄ","158-0097","東京都世田谷区","用賀2-29-3","コーポラス広田101","15400002-29-3-101","03-5491-5018","03-5491-5019","200445","㈱オークウッド","通常","000008","河田哲哉",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",4428,0,"000000","","西暦","","表示","出力対象",0
"200452","株式会社　DMM.COM","","㈱DMM.COM","ﾃﾞｨｰｴﾑ","150-6014","東京都渋谷区恵比寿4-20-3","恵比寿ガーデンプレイス14階","","15060144-20-3-14","03-5789-7031","03-5789-7066","200452","㈱DMM.COM","通常","000011","三島和晃",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"000000","","西暦","","表示","出力対象",0
"200457","株式会社　LAYLA","","㈱LAYLA","ﾚｲﾗ","110-0005","東京都台東区","上野7-10-12","","11000057-10-12","03-3841-3325","03-3841-3326","200457","㈱LAYLA","通常","000008","河田哲哉",20,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"000000","","西暦","","表示","出力対象",0
"200489","株式会社　ミットジャパン","","㈱ミットジャパン","ﾐｯﾄｼﾞｬﾊﾟﾝ","541-0046","大阪府大阪市中央区","平野町1-8-7","小池ビル　7F","54100461-8-7-7","06-6229-0310","06-6229-0340","200489","㈱ミットジャパン","通常","000011","三島和晃",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"000000","","西暦","","表示","出力対象",0
"200553","株式会社　ノーブルエイト","","㈱ノーブルエイト","ﾉｰﾌﾞﾙｴｲﾄ","116-0001","東京都荒川区","町屋8-13-16-101","","11600018-13-16-101","03-6803-0522","","200553","㈱ノーブルエイト","通常","000008","河田哲哉",20,0,0,10,0,0,2,"2ヶ月後",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",-6705,0,"000000","","西暦","","表示","出力対象",0
"300000","インテック商品管理","","インテック商品管理","ｲﾝﾃｯｸｼ","","","","","","","","300000","インテック商品管理","通常","000008","河田哲哉",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","免税「税抜扱い」","","",0,"","明細転記","","","",0,0,"000000","","西暦","","表示","出力対象",0
"300002","株式会社　ローヤル企画","","㈱ローヤル企画","ﾛｰﾔﾙｷｶｸ","101-0054","東京都千代田区","神田錦町3-14","ローヤル錦町ビル5F","10100543-14-5","03-5280-9578","03-5280-9624","300002","㈱ローヤル企画","通常","000008","河田哲哉",20,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"000000","","西暦","","表示","出力対象",0
"500002","有限会社　アート","","㈲アート","ｱｰﾄ","558-0001","大阪府大阪市住吉区","大領2-2-26","","55800012-2-26","06-6606-3417","06-6606-3418","500002","㈲アート","通常","000008","河田哲哉",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"000000","","西暦","","表示","出力対象",0
"500006","有限会社　イグニッション","","㈲イグニッション","ｲｸﾞﾆｯｼ","550-0015","大阪府大阪市西区","南堀江1-12-2","東榮ビル503","55000151-12-2-503","06-6535-7208","06-6535-7328","500006","㈲イグニッション","通常","000008","河田哲哉",30,0,0,30,0,0,0,"当月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"000000","","西暦","","表示","出力対象",0
"500021","株式会社　クリークス","","㈱クリークス","ｸﾘｰｸｽ","552-0003","大阪府大阪市港区","磯路2-16-7","","55200032-16-7","06-6599-1700","06-6599-1703","500021","㈱クリークス","通常","000008","河田哲哉",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"000000","","西暦","","表示","出力対象",0
"500052","株式会社　丸藤","","㈱丸藤","ﾏﾙﾌｼﾞ","543-0062","大阪府大阪市天王寺区","逢阪1-1-16","FT逢阪ビル501","54300621-1-16-501","06-4305-8488","06-4305-8489","500052","㈱丸藤","通常","000008","河田哲哉",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"500052","㈱丸藤","西暦","","表示","出力対象",0
"500068","株式会社　アンクラージェ","","㈱アンクラージェ","ｱﾝｸﾗｰｼ","541-0056","大阪府大阪市中央区","久太郎町1-5-31","三星中央ビル201","54100561-5-31-201","06-6262-2551","06-6262-2553","500068","㈱アンクラージェ","通常","000008","河田哲哉",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"500068","㈱アンクラージェ","西暦","","表示","出力対象",0
"500070","有限会社　ウェーブ","","㈲ウェーブ","ｳｪｰﾌﾞ","540-0004","大阪府大阪市中央区","玉造1-21-22","第二高木ビル202","54000041-21-22-202","06-4304-2666","06-4304-2667","500070","㈲ウェーブ","通常","000008","河田哲哉",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",0,0,"500070","㈲ウェーブ","西暦","","表示","出力対象",0
"500081","株式会社　元林","","㈱元林","ﾓﾄﾊﾞﾔｼ","550-0014","大阪府大阪市西区","北堀江1-18-17","","55000141-18-17","06-6536-1786","06-6536-5945","500081","㈱元林","通常","000018","上野良平",20,0,0,20,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"","切捨","課税","商品設定","切捨",1,"切捨","明細転記","","","",640348,212429,"000000","","西暦","","表示","出力対象",0
