"得意先ｺｰﾄﾞ","得意先名１","得意先名２","得意先名略称","得意先名索引","郵便番号","住所１","住所２","住所３","電話番号","ＦＡＸ番号","取引区分名","請求先ｺｰﾄﾞ","請求先名","請求先区分名","担当者ｺｰﾄﾞ","担当者名","締日１","締日２","締日３","入金日１","入金日２","入金日３","入金ｻｲｸﾙ１","入金ｻｲｸﾙ名１","入金ｻｲｸﾙ２","入金ｻｲｸﾙ名２","入金ｻｲｸﾙ３","入金ｻｲｸﾙ名３","入金条件１","入金条件名１","入金条件２","入金条件名２","入金条件３","入金条件名３","与信限度額"
"200252","嘉日　株式会社","","嘉日㈱","ｶｼﾞﾂ ｶ","101-0025","東京都千代田区","神田佐久間町1-8","","03-5295-2507","03-5295-2509","","200252","嘉日㈱","通常","000019","松宮",30,0,0,10,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
"200253","株式会社　デファクトスタンダード","","㈱ﾃﾞﾌｧｸﾄｽﾀﾝﾀﾞｰﾄﾞ","ﾃﾞﾌｧｸﾄ","108-0014","東京都港区","芝4丁目13番4号","藤島ビル9F","03-5427-7141","03-5443-9630","","200253","㈱ﾃﾞﾌｧｸﾄｽﾀﾝﾀﾞｰﾄﾞ","通常","000011","三島",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
"200254","株式会社　日本観光公社東京免税店","","㈱日本観光公社　東京","ﾆﾎﾝｶﾝｺ","101-0041","東京都千代田区","神田須田町1-5-4","心須田町ビル1F","03-3256-5901","03-3256-5902","","200261","㈱日本観光公社","支店","000003","岡田",0,0,0,0,0,0,0,"",0,"",0,"",0,"",0,"",0,"",1
"200255","株式会社　小学館プロダクション","","㈱小学館ﾌﾟﾛﾀﾞｸｼｮﾝ","ｼｮｳｶﾞｸ","101-8415","東京都千代田区","神田神保町2-30","昭和ビル7F","03-3515-6791","03-3515-6795","","200255","㈱小学館ﾌﾟﾛﾀﾞｸｼｮﾝ","通常","000020","高橋寛",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",300000
"200256","ジャック","","ジャック","ｼﾞｬｯｸ","270-2214","千葉県松戸市","松飛台587-6","","047-703-7996","","","200256","ジャック","通常","000011","三島",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
"200257","ｲｵﾝﾘﾃｰﾙ　株式会社","ﾆﾐｳｽ　盛岡南店","ﾆﾐｳｽ盛岡南店","ﾆﾐｳｽ","020-0866","岩手県盛岡市","本宮7丁目1番1号","ｲｵﾝﾓｰﾙ盛岡南2F","019-631-3093","","","200107","ｲｵﾝﾘﾃｰﾙ","支店","000019","松宮",0,0,0,0,0,0,0,"",0,"",0,"",0,"",0,"",0,"",1
"200258","カラサワ　株式会社","","カラサワ㈱","ｶﾗｻﾜ","959-1277","新潟県燕市","物流センター1-721-2","","025-663-4555","025-663-2218","","200258","カラサワ㈱","通常","000005","㈱インテック",20,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
"200259","大成商事　株式会社","","大成商事㈱","ﾀｲｾｲｼｮ","110-0005","東京都台東区","上野3-3-6","","03-5807-2701","03-5807-2702","","200259","大成商事㈱","通常","000005","㈱インテック",30,0,0,30,0,0,0,"当月",0,"",0,"",1,"振込",0,"",0,"",1
"200260","有限会社　ソネット","","㈲ソネット","ｿﾈｯﾄ","460-0012","愛知県名古屋市中区","千代田1-1-25","第2中川ビル　8-E","052-251-6378","052-251-6378","","200260","㈲ソネット","通常","000008","河田",20,0,0,20,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",300000
"200261","株式会社　日本観光公社","","㈱日本観光公社","ﾆﾎﾝｶﾝｺ","8740910","大分県別府市","石垣西10-3007","","0977-25-3453","0977-22-2443","","200261","㈱日本観光公社","本店","000003","岡田",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
"200262","有限会社　山菱","","㈲山菱","ﾔﾏﾋﾞｼ","241-0804","神奈川県横浜市旭区","川井宿町128-28","","045-952-6222","045-952-6224","","200262","㈲山菱","通常","000005","㈱インテック",20,0,0,10,0,0,2,"2ヶ月後",0,"",0,"",1,"振込",0,"",0,"",1
"200263","瑞穂商事　株式会社","","瑞穂商事㈱","ﾐｽﾞﾎｼｮ","460-0008","愛知県名古屋市中区","栄3-25-43","瑞穂ビル","052-262-6056","","","200263","瑞穂商事㈱","通常","000008","河田",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1000000
"200264","日本レクタス　株式会社","","日本レクタス㈱","ﾆﾎﾝﾚｸﾀ","130-0014","東京都墨田区","亀沢1-24-5","花井ビル102","03-3829-2411","03-3829-2326","","200264","日本レクタス㈱","通常","000020","高橋寛",30,0,0,10,0,0,2,"2ヶ月後",0,"",0,"",1,"振込",0,"",0,"",500000
"200265","株式会社　東急ハンズ","池袋店","㈱東急ハンズ池袋店","ﾄｳｷｭｳﾊ","170-0013","東京都豊島区","東池袋1-28-10","","03-3980-6111","","","200217","㈱東急ハンズ","支店","000011","三島",0,0,0,0,0,0,0,"",0,"",0,"",0,"",0,"",0,"",1
"200266","JIN TRADING","","JIN TRADING","ｼﾞﾝﾄﾚｰ","661-0043","兵庫県尼崎市","武庫元町2丁目7-6","","06-4962-5502","06-4962-5503","","200266","JIN TRADING","通常","000009","赤木",20,0,0,10,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
"200267","株式会社　ヤジマ","","㈱ヤジマ","ﾔｼﾞﾏ","940-0052","新潟県長岡市","神田町2丁目1-2","","0258-35-8111","0258-35-8113","","200267","㈱ヤジマ","通常","000003","岡田",20,0,0,10,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
"200268","有限会社　フェーム","","㈲フェーム","ﾌｪｰﾑ","110-0015","東京都台東区","東上野1-11-7","","03-5807-3130","03-5803-3133","","200268","㈲フェーム","通常","000003","岡田",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
"200269","皇石商会","","皇石商会","ｵｳｾﾞｷｼ","110-0005","東京都台東区","上野6-10-7","アメ横プラザ39号","03-3832-8100","","","200269","皇石商会","通常","000005","㈱インテック",20,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
"200270","株式会社　新川","","㈱新川","ｼﾝｶﾜ","731-0141","広島県広島市安佐南区","相田1-15-21","","082-878-6100","082-872-5535","","200270","㈱新川","通常","000008","河田",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",3000000
"200271","株式会社　マキノコーポレーション","","㈱ﾏｷﾉｺｰﾎﾟﾚｰｼｮﾝ","ﾏｷﾉｺｰﾎ","060-0061","北海道札幌市中央区","南一条西4丁目5番1号","大手町ビル7F","011-252-3355","011-252-3344","","200271","㈱ﾏｷﾉｺｰﾎﾟﾚｰｼｮﾝ","通常","000005","㈱インテック",20,0,0,10,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
"200272","株式会社　南九州デジタル","","㈱南九州デジタル","ﾐﾅﾐｷｭｳ","891-0105","鹿児島県鹿児島市","中山町6-2","","099-284-5880","099-266-0305","","200272","㈱南九州デジタル","通常","000011","三島",20,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",2000000
"200273","株式会社　ザッパラス","","㈱ザッパラス","ｻﾞｯﾊﾟﾗ","150-0013","東京都渋谷区","恵比寿1-19-19","恵比寿ビジネスタワー7F","03-5475-7133","03-5475-7144","","200273","㈱ザッパラス","通常","000011","三島",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
"200274","株式会社　NOBUKO","","㈱NOBUKO","ﾉﾌﾞｺｴﾇ","106-0032","東京都港区","六本木3-1-29-3F","","03-5575-5350","03-5575-0599","","200274","㈱NOBUKO","通常","000005","㈱インテック",20,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
"200275","株式会社　タケフジ","","㈱タケフジ","ﾀｹﾌｼﾞ","110-0016","東京都台東区","台東4-31-8","","03-3832-5788","03-3832-4633","","200275","㈱タケフジ","通常","000015","石井",20,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",10000000
"200276","有限会社　貝宝堂","","㈲貝宝堂","ｶｲﾎｳﾄﾞ","110-0016","東京都台東区","台東3-43-10-801","","03-3836-8575","03-3836-8574","","200276","㈲貝宝堂","通常","000005","㈱インテック",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
"200277","株式会社　トキマ企画開発部","","㈱トキマ企画開発部","ﾄｷﾏｷｶｸ","110-0015","東京都台東区","東上野1-11-7","","03-5807-3131","03-5807-3133","","200277","㈱トキマ企画開発部","通常","000005","㈱インテック",20,0,0,5,0,0,2,"2ヶ月後",0,"",0,"",1,"振込",0,"",0,"",1
"200278","有限会社　ビクトリアジャパン","","㈲ビクトリアジャパン","ﾋﾞｸﾄﾘｱ","339-0005","埼玉県さいたま市岩槻区","東岩槻2-2-26","山室ビル3F","048-795-3737","048-795-3738","","200278","㈲ビクトリアジャパン","通常","000005","㈱インテック",20,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
"200279","ロイヤルステージ　株式会社","","ロイヤルステージ㈱","ﾛｲﾔﾙｽﾃ","541-0053","大阪府大阪市中央区","本町1-7-6","本町センチュリービル　10F","06-6263-6770","06-6263-6775","","200279","ロイヤルステージ㈱","通常","000005","㈱インテック",30,0,0,30,0,0,1,"翌月",0,"",0,"",2,"手形",0,"",0,"",1
"200280","株式会社　ｼﾞｬﾊﾟﾝﾒｰﾙｻｰﾋﾞｽ","","㈱ｼﾞｬﾊﾟﾝﾒｰﾙｻｰﾋﾞｽ","ｼﾞｬﾊﾟﾝ","150-0002","東京都渋谷区","渋谷1-1-10","ニューハイツ青山　4F","03-5464-2612","03-5464-3765","","200280","㈱ｼﾞｬﾊﾟﾝﾒｰﾙｻｰﾋﾞｽ","通常","000020","高橋寛",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1000000
"200281","株式会社　ｴﾇｱｰﾙｺｰﾎﾟﾚｰｼｮﾝ","","㈱ｴﾇｱｰﾙｺｰﾎﾟﾚｰｼｮﾝ","ｴﾇｱｰﾙｺ","731-0141","広島県広島市安佐南区","相田1-15-21","","082-878-6100","082-872-5535","","200281","㈱ｴﾇｱｰﾙｺｰﾎﾟﾚｰｼｮﾝ","通常","000005","㈱インテック",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
"200282","株式会社　チャイルド","","㈱チャイルド","ﾁｬｲﾙﾄﾞ","812-0011","福岡県福岡市博多区","博多駅前1丁目29-50","ウイングコート1F","092-476-5877","092-476-5955","","200282","㈱チャイルド","通常","000009","赤木",20,0,0,20,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
"200283","株式会社　ドウシシャ","","㈱ドウシシャ","ﾄﾞｳｼｼｬ","542-0083","大阪府大阪市中央区","東心斎橋1-5-5","","06-6121-5888","06-6121-5920","","200283","㈱ドウシシャ","通常","000015","石井",20,0,0,10,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",30000000
"200284","株式会社　インテリアNN企画","","㈱インテリアNN企画","ｲﾝﾃﾘｱN","171-0014","東京都豊島区","池袋2-33-10","","03-3984-5040","03-3989-0355","","200284","㈱インテリアNN企画","通常","000020","高橋寛",20,0,0,5,0,0,2,"2ヶ月後",0,"",0,"",1,"振込",0,"",0,"",500000
"200285","マリトシア","","マリトシア","ﾏﾘﾄｼｱ","332-0023","埼玉県川口市","飯塚2-4-1","FMB内","048-259-7287","048-259-7287","","200285","マリトシア","通常","000003","岡田",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
"200286","カワムラ時計店","","カワムラ時計店","ｶﾜﾑﾗﾄｹ","241-0004","神奈川県横浜市旭区","中白根4-1-83-308","","045-953-4260","045-952-4260","","200286","カワムラ時計店","通常","000009","赤木",30,0,0,30,0,0,0,"当月",0,"",0,"",1,"振込",0,"",0,"",500000
"200287","株式会社　イーグル","","㈱イーグル","ｲｰｸﾞﾙ","110-0005","東京都台東区","上野6-1-6","御徒町グリーンハイツ611","03-3833-9935","03-3833-9936","","200287","㈱イーグル","通常","000008","河田",20,0,0,15,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",500000
"200288","株式会社　太知ホールディングス","国内事業部","㈱太知ﾎｰﾙﾃﾞｨﾝｸｽ","ﾀｲﾁﾎｰﾙ","110-0005","東京都台東区","上野3-2-4","ザボン村上ビル1・3階","03-5846-7211","03-5846-6639","","200288","㈱太知ﾎｰﾙﾃﾞｨﾝｸｽ","通常","000003","岡田",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",100000
"200289","瑞穂商事　株式会社","東部営業所","瑞穂商事㈱東部営業所","ﾐｽﾞﾎｼｮ","103-0006","東京都中央区","日本橋富沢町4-1","ミズホビル地下1階","03-3668-0131","03-3668-0171","","200289","瑞穂商事㈱東部営業所","通常","000008","河田",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1000000
"200290","株式会社　ドリーム","","㈱ドリーム","ﾄﾞﾘｰﾑ","359-1106","埼玉県所沢市","東狭山ケ丘5-2719","","04-2939-3688","","","200290","㈱ドリーム","通常","000009","赤木",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
"200291","株式会社　マイウォッチ","","㈱マイウォッチ","ﾏｲｳｫｯﾁ","150-0033","東京都渋谷区","猿楽町9-8","ﾚｼﾞﾃﾞｨｱ代官山猿楽町217","03-5428-4292","03-5428-3644","","200291","㈱マイウォッチ","通常","000005","㈱インテック",20,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
"200292","株式会社　ワイナック　大阪営業所","","㈱ﾜｲﾅｯｸ大阪営業所","ﾜｲﾅｯｸ","533-0033","大阪府大阪市東淀川区","東中島2-8-8","ワークステーション新大阪501","06-6990-6608","06-6990-6609","","200292","㈱ﾜｲﾅｯｸ大阪営業所","通常","000015","石井",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",2000000
"200293","株式会社　プラチナ仙台","","㈱プラチナ仙台","ﾌﾟﾗﾁﾅｾ","980-0811","宮城県仙台市青葉区","一番町1-12-2-4F","","022-266-6136","022-266-6016","","200293","㈱プラチナ仙台","通常","000005","㈱インテック",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
"200294","株式会社　ﾃｲｸ4ｲﾝﾀｰﾅｼｮﾅﾙ","","㈱ﾃｲｸ4ｲﾝﾀｰﾅｼｮﾅﾙ","ﾃｲｸ4ｲﾝ","103-0013","東京都中央区","日本橋人形町3-7-6","","03-5623-3561","03-3666-9952","","200294","㈱ﾃｲｸ4ｲﾝﾀｰﾅｼｮﾅﾙ","通常","000011","三島",30,0,0,5,0,0,2,"2ヶ月後",0,"",0,"",1,"振込",0,"",0,"",200000
"200295","アマゾンジャパン　合同会社","","ｱﾏｿﾞﾝｼﾞｬﾊﾟﾝ合同会社","ｱﾏｿﾞﾝｼﾞｬﾊﾟ","153-0064","東京都目黒区","下目黒1-8-1","ARCO TOWER ANNEX","03-4288-4161","03-4288-4004","","200295","ｱﾏｿﾞﾝｼﾞｬﾊﾟﾝ合同会社","本店","000012","三島No.2",30,0,0,15,0,0,2,"2ヶ月後",0,"",0,"",1,"振込",0,"",0,"",150000000
"200296","株式会社　ラピーヌ大阪店","","㈱ラピーヌ大阪店","ﾗﾋﾟｰﾇ","530-0043","大阪府大阪市北区","天満1丁目5番7号","","06-6358-2522","","","200296","㈱ラピーヌ大阪店","通常","000009","赤木",20,0,0,15,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",500000
"200297","株式会社　キャピタル","","㈱キャピタル","ｷｬﾋﾟﾀﾙ","661-0012","兵庫県尼崎市","南塚口町8-57-17","富松ビル2F","06-6427-5077","06-6421-4640","","200297","㈱キャピタル","通常","000009","赤木",20,0,0,20,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
"200298","有限会社　ﾏｰｻﾋﾞﾚｯｼﾞﾌｧｯｼｮﾝ","","㈲ﾏｰｻﾋﾞﾚｯｼﾞﾌｧｯｼｮﾝ","ﾏｰｻﾋﾞﾚ","101-0022","東京都千代田区","神田練塀町3-5-1902","","03-3526-5035","03-3526-5036","","200298","㈲ﾏｰｻﾋﾞﾚｯｼﾞﾌｧｯｼｮﾝ","通常","000005","㈱インテック",30,0,0,30,0,0,0,"当月",0,"",0,"",1,"振込",0,"",0,"",1
"200299","有限会社　ネクストアイ","","㈲ネクストアイ","ﾈｸｽﾄｱｲ","182-0021","東京都調布市","調布ケ丘2-15-1","ビリアベルデ405号室","042-499-1011","042-499-1012","","200299","㈲ネクストアイ","通常","000015","石井",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1000000
"200300","株式会社　旭ベリアス","","㈱旭ベリアス","ｱｻﾋﾍﾞﾘ","104-0032","東京都中央区","八丁堀2-1-7","神網レジスタービル4号　E号","03-3537-2748","03-3537-2748","","200300","㈱旭ベリアス","通常","000003","岡田",20,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
"200301","株式会社　三喜","","㈱三喜","ｻﾝｷ","111-0053","東京都台東区","浅草橋1-9-16","日東ビル4F","03-5820-8661","","","200301","㈱三喜","通常","000020","高橋寛",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",300000
"200302","JT販売","","JT販売","ｼﾞｪｲﾃｨ","115-0054","東京都北区","桐ケ丘1-12-35-401","","090-3200-7582","03-3906-5639","","200302","JT販売","通常","000003","岡田",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
"200303","株式会社　ウインズ","","㈱ウインズ","ｳｲﾝｽﾞ","532-0003","大阪府大阪市淀川区","宮原2-1-39","ウインズビル","06-6397-4618","06-6397-4104","","200303","㈱ウインズ","通常","000009","赤木",20,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",100000
"200304","シャディ　株式会社","","シャディ㈱","ｼｬﾃﾞｨ","580-0042","大阪府松原市","松ケ丘4-20-12","","072-336-1353","","","200304","シャディ㈱","通常","000009","赤木",20,0,0,5,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1000000
"200305","株式会社　ビームス","","㈱ビームス","ﾋﾞｰﾑｽ","169-0074","東京都新宿区","北新宿4-16-12","","03-3367-4511","03-3367-4517","","200305","㈱ビームス","通常","000020","高橋寛",20,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",100000
"200306","株式会社　ジェーエーティー","","㈱ジェーエーティー","ｼﾞｪｰｴｰ","173-0024","東京都板橋区","大山金井町11-5","","03-5964-6703","03-5964-6704","","200306","㈱ジェーエーティー","通常","000009","赤木",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",500000
"200307","株式会社　もしも","","㈱もしも","ﾓｼﾓ","160-0023","東京都新宿区","西新宿3丁目5-1","新宿セントランドビル8階","03-6911-4147","03-6911-4143","","200307","㈱もしも","通常","000011","三島",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",2000000
"200308","有限会社サイプレストレーディング","","㈲ｻｲﾌﾟﾚｽﾄﾚｰﾃﾞｨﾝｸﾞ","ｻｲﾌﾟﾚｽ","550-0004","大阪府大阪市西区","靱本町1-15-14","西井ビル　7F","06-6459-4140","06-6459-4144","","200308","㈲ｻｲﾌﾟﾚｽﾄﾚｰﾃﾞｨﾝｸﾞ","通常","000015","石井",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1000000
"200309","佐藤商事　株式会社","","佐藤商事㈱","ｻﾄｳｼｮｳ","151-0053","東京都渋谷区","代々木5-57-6","","03-3465-8700","03-3465-3391","","200309","佐藤商事㈱","通常","000015","石井",20,0,0,15,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",300000
"200310","株式会社　バージンダイヤモンド","","㈱ﾊﾞｰｼﾞﾝﾀﾞｲﾔﾓﾝﾄﾞ","ﾊﾞｰｼﾞﾝ","130-0025","東京都墨田区","千歳3-12-7　2階","","03-5638-7664","03-5638-2836","","200310","㈱ﾊﾞｰｼﾞﾝﾀﾞｲﾔﾓﾝﾄﾞ","通常","000011","三島",30,0,0,5,0,0,2,"2ヶ月後",0,"",0,"",1,"振込",0,"",0,"",1
"200311","株式会社　ブレス商事","","㈱ブレス商事","ﾌﾞﾚｽｼｮ","110-0005","東京都台東区","上野5-23-4","","03-3832-3451","03-3832-3403","","200311","㈱ブレス商事","通常","000005","㈱インテック",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
"200312","株式会社　幸煎餅","","㈱幸煎餅","ｻｲﾜｲｾﾝ","371-0022","群馬県前橋市","千代田町4-19-3","","027-234-3181","027-234-3203","","200312","㈱幸煎餅","通常","000001","高橋",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",100000
"200313","株式会社　ヤスダ","","㈱ヤスダ","ﾔｽﾀﾞ","577-0802","大阪府東大阪市","小阪本町2-5-23","","06-6722-5571","06-6722-5575","","200313","㈱ヤスダ","通常","000015","石井",20,0,0,20,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",10000000
"200314","株式会社　コア","","㈱コア","ｺｱ","114-0012","東京都北区","田端新町1-13-5-103","","03-3810-3021","03-6809-6430","","200314","㈱コア","通常","000003","岡田",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1000000
